kepid,kepoi_name,kepler_name,koi_period,koi_time0bk,duration(days),koi_ldm_coeff2,koi_ldm_coeff1,koi_tce_plnt_num,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,FeH,FeH_err1,FeH_err2,radius,radius_err1,radius_err2,mass,mass_err1,mass_err2,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag
8742590,K01281.01,,49.4781446,141.82465,0.10388,0.2711,0.3858,1,5776,138,-155,4.554,0.035,-0.196,-0.18,0.3,-0.3,0.849,0.236,-0.079,0.939,0.098,-0.12,286.96683,44.992489,14.427,14.92,14.369,14.215,14.134,13.187,12.877,12.831
10867062,K01303.01,,34.2966363,143.66728,0.82158,0.2291,0.4603,1,5490,82,-74,4.263,0.174,-0.116,0.14,0.15,-0.1,1.167,0.182,-0.202,0.911,0.065,-0.038,294.23007,48.204479,14.965,15.594,14.934,14.695,14.565,13.575,13.112,13.072
10964440,K01310.02,,144.688915,256.343,0.39450,0.1793,0.5438,2,5372,88,-64,4.007,0.218,-0.087,0.46,0.05,-0.1,1.71,0.249,-0.427,1.084,0.095,-0.123,285.66269,48.435371,14.569,15.005,14.506,14.382,14.323,13.498,13.031,13.122
10713616,K01311.01,,83.5781976,202.45865,0.30203,0.2845,0.3747,1,6056,81,-72,3.788,0.264,-0.066,0.26,0.15,-0.15,2.562,0.341,-0.795,1.468,0.167,-0.204,283.53296,48.094261,13.498,13.885,13.441,13.332,13.276,12.429,12.147,12.119
10928043,K01315.01,,6.84639884,133.76181,0.14550,0.2844,0.3661,1,6065,121,-133,4.251,0.125,-0.125,0.07,0.15,-0.15,1.31,0.238,-0.194,1.115,0.104,-0.083,295.29385,48.374802,13.137,13.463,13.082,12.998,12.954,12.13,11.898,11.837
10794087,K01316.01,,7.64970832,138.33113,0.27604,0.257,0.4213,1,5855,105,-117,4.125,0.168,-0.112,0.4,0.05,-0.15,1.613,0.255,-0.351,1.266,0.098,-0.147,290.55237,48.126263,11.926,12.474,11.865,11.694,,10.894,10.606,10.562
10794087,K01316.02,,12.37679312,143.3787176,0.16042,,,,,,,,,,,,,,,,,,,290.55237,48.126263,11.926,12.474,11.865,11.694,,10.894,10.606,10.562
4078157,K01319.02,,142.685885,175.9722,0.15800,0.2882,0.3547,3,5767,197,-167,4.57,0.034,-0.281,-0.4,0.3,-0.26,0.799,0.339,-0.063,0.866,0.108,-0.083,296.47937,39.127571,15.484,16.001,15.433,15.263,15.154,14.185,13.767,13.723
4074736,K01328.01,,80.9669561,160.97672,0.10532,0.2665,0.398,1,5611,168,-168,4.61,0.04,-0.128,-0.5,0.3,-0.3,0.737,0.151,-0.054,0.824,0.08,-0.088,295.80585,39.17799,15.671,16.254,15.637,15.421,15.303,14.341,14.014,13.884
4274548,K01331.01,,6.80082032,359.17999,0.08285,0.1142,0.6188,1,4805,172,-172,4.633,0.027,-0.063,-0.06,0.3,-0.3,0.688,0.083,-0.045,0.769,0.058,-0.08,294.50842,39.398682,15.238,16.096,15.178,14.871,14.706,13.697,13.07,12.972
4077526,K01336.04,,4.45814897,134.39743,0.11946,0.2889,0.3511,4,6100,193,-214,4.376,0.105,-0.195,-0.12,0.25,-0.3,1.083,0.35,-0.15,1.017,0.167,-0.125,296.35867,39.115189,14.82,15.311,14.763,14.61,14.472,13.643,13.382,13.283
4466677,K01338.02,,42.0370662,178.25006,0.26175,0.2711,0.3858,2,5823,157,-174,4.427,0.101,-0.188,-0.24,0.3,-0.3,0.96,0.261,-0.14,0.899,0.121,-0.088,292.27612,39.550179,14.609,15.129,14.564,14.385,14.288,13.391,13.04,13.053
4466677,K01338.03,,21.0112068,132.6336,0.18779,0.2711,0.3858,3,5823,157,-174,4.427,0.101,-0.188,-0.24,0.3,-0.3,0.96,0.261,-0.14,0.899,0.121,-0.088,292.27612,39.550179,14.609,15.129,14.564,14.385,14.288,13.391,13.04,13.053
7303287,K01353.03,,330.071558,340.9871,0.17896,0.2889,0.3511,3,5933,107,-119,4.342,0.115,-0.115,-0.06,0.15,-0.15,1.115,0.174,-0.142,0.998,0.081,-0.066,297.46533,42.882839,13.956,14.403,13.921,13.764,13.691,12.861,12.596,12.508
7363829,K01356.01,,384.0257068,335.816169,0.60667,,,,,,,,,,,,,,,,,,,292.1199,42.931679,15.206,15.738,15.161,14.978,14.909,13.96,13.659,13.606
6719086,K01357.01,,3.014330766,357.37948,0.10311,0.1742,0.5484,1,5209,183,-183,4.446,0.092,-0.138,0.56,0.05,-0.3,0.953,0.198,-0.116,0.925,0.061,-0.068,298.45953,42.187431,15.673,16.488,15.597,15.325,15.176,14.163,13.702,13.534
7376983,K01358.01,,5.644914154,356.73699,0.09416,0.1054,0.6323,1,4769,172,-172,4.622,0.024,-0.06,0.12,0.25,-0.3,0.714,0.068,-0.049,0.799,0.041,-0.081,295.8255,42.94339,15.505,16.412,15.453,15.117,14.945,13.842,13.321,13.154
7376983,K01358.02,,8.74292005,358.59286,0.10949,0.1054,0.6323,2,4769,172,-172,4.622,0.024,-0.06,0.12,0.25,-0.3,0.714,0.068,-0.049,0.799,0.041,-0.081,295.8255,42.94339,15.505,16.412,15.453,15.117,14.945,13.842,13.321,13.154
7376983,K01358.03,,3.64830183,355.39128,0.08327,0.1054,0.6323,3,4769,172,-172,4.622,0.024,-0.06,0.12,0.25,-0.3,0.714,0.068,-0.049,0.799,0.041,-0.081,295.8255,42.94339,15.505,16.412,15.453,15.117,14.945,13.842,13.321,13.154
7376983,K01358.04,,2.345863002,354.11185,0.06998,0.1054,0.6323,4,4769,172,-172,4.622,0.024,-0.06,0.12,0.25,-0.3,0.714,0.068,-0.049,0.799,0.041,-0.081,295.8255,42.94339,15.505,16.412,15.453,15.117,14.945,13.842,13.321,13.154
6946199,K01359.01,,37.1011418,370.4803,0.23148,0.2979,0.3238,2,5986,179,-215,4.527,0.06,-0.192,-0.5,0.3,-0.3,0.85,0.234,-0.094,0.886,0.099,-0.099,291.02069,42.46244,15.229,15.705,15.188,15.025,14.921,14.013,13.65,13.532
6946199,K01359.02,,104.8205868,374.83154,0.18664,0.2979,0.3238,1,5986,179,-215,4.527,0.06,-0.192,-0.5,0.3,-0.3,0.85,0.234,-0.094,0.886,0.099,-0.099,291.02069,42.46244,15.229,15.705,15.188,15.025,14.921,14.013,13.65,13.532
7102227,K01360.03,,0.764017553,132.2214,0.04596,0.2043,0.4966,3,5142,153,-153,4.602,0.033,-0.083,-0.06,0.3,-0.3,0.755,0.097,-0.065,0.84,0.065,-0.09,286.41,42.681549,15.596,16.302,15.511,15.293,15.134,14.054,13.583,13.452
6837146,K01362.01,,20.51360192,357.49424,0.14487,0.2337,0.4535,1,5310,185,-185,4.608,0.045,-0.078,-0.5,0.3,-0.3,0.704,0.1,-0.062,0.733,0.088,-0.059,281.60541,42.390419,15.406,16.027,15.352,15.14,14.98,13.962,13.538,13.447
7287415,K01369.01,,3.016182013,133.88395,0.11812,0.2286,0.4641,1,5611,84,-75,4.144,0.195,-0.105,0.16,0.15,-0.15,1.4,0.231,-0.283,0.995,0.074,-0.066,293.46902,42.822411,14.878,15.368,14.831,14.668,14.595,13.723,13.398,13.323
6766634,K01375.01,,321.2124365,206.930556,0.16717,0.2844,0.3661,1,6018,120,-120,4.257,0.137,-0.112,0.06,0.15,-0.15,1.286,0.207,-0.207,1.09,0.1,-0.082,288.32043,42.261414,13.709,14.12,13.648,13.533,,12.495,12.26,12.232
9202151,K01393.01,,1.694740233,355.357543,0.07027,0.2575,0.4768,1,3764,75,-83,4.739,0.033,-0.033,0.14,0.15,-0.15,0.527,0.034,-0.038,0.555,0.031,-0.044,283.55554,45.614262,15.804,17.212,15.915,15.201,14.855,13.623,12.94,12.768
8935810,K01395.01,,6.230335,181.29566,0.06872,0.224,0.4695,1,5477,172,-191,4.557,0.027,-0.153,0.21,0.2,-0.3,0.865,0.173,-0.074,0.983,0.065,-0.115,284.20966,45.25808,15.977,16.605,15.899,15.708,15.65,14.654,14.23,14.036
9427402,K01397.01,,6.247030799,356.90972,0.06187,0.426,0.2631,1,3821,76,-84,4.764,0.048,-0.036,-0.24,0.15,-0.15,0.487,0.039,-0.047,0.503,0.036,-0.044,299.6777,45.972328,15.369,16.683,15.36,14.805,14.458,13.25,12.59,12.427
9269281,K01398.01,,5.82348911,354.99602,0.09350,0.2711,0.3858,1,5774,172,-189,4.526,0.048,-0.192,-0.22,0.3,-0.3,0.864,0.249,-0.083,0.916,0.11,-0.1,285.96786,45.739071,15.898,16.425,15.839,15.672,15.556,14.561,14.144,14.187
9100484,K01399.01,,8.75059775,358.24233,0.11787,0.1405,0.5896,1,4942,177,-177,4.599,0.02,-0.075,0.36,0.1,-0.3,0.779,0.078,-0.046,0.884,0.037,-0.085,295.76083,45.45739,15.92,16.787,15.845,15.549,15.36,14.339,13.869,13.736
8874090,K01404.02,,18.9060921,140.82932,0.17188,0.426,0.2631,2,3751,219,-219,4.813,0.104,-0.085,-0.24,0.15,-0.15,0.45,0.082,-0.11,0.479,0.065,-0.121,287.05453,45.18037,15.931,16.95,15.864,15.494,15.298,14.167,13.601,13.484
9150827,K01408.01,,14.53410833,145.42643,0.13789,0.2589,0.4639,1,3957,71,-87,4.693,0.042,-0.018,-0.16,0.15,-0.15,0.553,0.027,-0.039,0.551,0.035,-0.035,290.29456,45.56461,14.688,15.964,14.673,14.141,13.85,12.663,11.969,11.809
9425139,K01411.01,,305.0762469,294.06794,0.26063,0.2514,0.4282,1,5716,103,-114,4.348,0.095,-0.116,0.4,0.05,-0.15,1.155,0.186,-0.124,1.083,0.066,-0.066,298.99509,45.909512,13.377,13.967,13.332,13.125,13.051,12.088,11.772,11.689
11026304,K01420.01,,13.35151248,363.086742,0.15019,0.1082,0.627,1,4843,173,-173,4.562,0.054,-0.041,0.04,0.25,-0.3,0.754,0.062,-0.068,0.755,0.075,-0.062,290.1127,48.577782,15.825,16.698,15.761,15.451,15.316,14.157,13.675,13.489
11342550,K01421.01,,1693.663623,524.27995,0.94183,0.2781,0.3774,,5923,161,-193,4.445,0.056,-0.299,0.08,0.18,-0.28,1.021,0.453,-0.102,1.059,0.202,-0.129,287.65045,49.156052,15.305,15.814,15.241,15.087,15.006,14.079,13.747,13.695
11122894,K01426.03,,150.0189511,224.685714,0.18260,0.2434,0.4341,2,5618,112,-112,4.46,0.081,-0.09,-0.22,0.15,-0.15,0.897,0.099,-0.081,0.846,0.059,-0.049,283.20917,48.777641,14.232,14.628,14.158,14.063,13.985,13.122,12.785,12.78
11129738,K01427.02,,4.88446644,135.24744,0.08571,0.2589,0.4639,2,3883,70,-85,4.725,0.049,-0.025,-0.24,0.15,-0.15,0.517,0.029,-0.045,0.516,0.035,-0.039,287.85773,48.774109,15.84,17.131,15.805,15.287,15.017,13.804,13.194,13.058
11030711,K01429.01,,205.912735,252.74129,0.41633,0.2602,0.4096,1,5644,76,-84,4.457,0.051,-0.11,0.14,0.15,-0.15,0.969,0.142,-0.066,0.981,0.056,-0.056,292.3515,48.511082,15.531,16.061,15.471,15.304,15.204,14.328,13.909,13.903
11075279,K01431.01,,345.1589354,318.307719,0.31519,0.2193,0.4785,1,5597,112,-112,4.515,0.021,-0.119,0.28,0.15,-0.15,0.931,0.136,-0.042,1.032,0.043,-0.068,287.02228,48.681938,13.46,13.976,13.379,13.239,13.159,12.226,11.888,11.814
11599038,K01437.01,,7.01733571,133.90592,0.14863,0.2965,0.3342,1,6052,163,-199,4.456,0.07,-0.21,-0.26,0.3,-0.3,0.967,0.304,-0.121,0.974,0.13,-0.117,284.84662,49.692402,15.28,15.728,15.229,15.088,15.01,14.11,13.781,13.784
11336883,K01445.02,,54.325574,142.236,0.41083,0.3074,0.3159,,6343,86,-185,4.411,0.036,-0.193,0.07,0.14,-0.19,1.137,0.327,-0.07,1.213,0.099,-0.149,283.9368,49.110329,12.32,12.578,12.251,12.209,12.212,11.406,11.171,11.151
11336883,K01445.03,,20.01959599,150.8362184,0.29167,,,,,,,,,,,,,,,,,,,283.9368,49.110329,12.32,12.578,12.251,12.209,12.212,11.406,11.171,11.151
4760746,K01455.01,,15.06806077,363.549714,0.13755,0.2868,0.3588,1,5982,189,-232,4.493,0.048,-0.18,-0.04,0.25,-0.3,0.96,0.27,-0.108,1.047,0.126,-0.139,295.4783,39.867722,15.95,16.48,15.905,15.723,15.665,14.732,14.398,14.329
12120943,K01458.01,,8.98128472,354.83042,0.20999,0.2826,0.3729,1,5977,187,-229,4.473,0.048,-0.192,0.21,0.15,-0.3,1.022,0.278,-0.111,1.133,0.118,-0.145,296.57153,50.677849,15.703,16.193,15.615,15.493,15.434,14.63,14.193,14.18
11702948,K01465.01,,9.771462706,135.584899,0.07363,0.2711,0.3858,1,5812,145,-159,4.551,0.042,-0.168,-0.2,0.3,-0.3,0.853,0.212,-0.076,0.947,0.101,-0.111,286.14938,49.867512,14.245,14.709,14.193,14.046,13.997,13.156,12.828,12.785
9512981,K01466.01,,281.5628889,357.996571,0.36888,0.1054,0.6323,1,4810,76,-76,4.536,0.064,-0.016,0.12,0.15,-0.15,0.776,0.027,-0.05,0.755,0.046,-0.027,284.84988,46.13895,15.962,16.833,15.877,15.588,15.397,14.422,13.949,13.945
9480310,K01470.01,,15.43400996,363.29494,0.17738,0.2844,0.3661,1,5900,164,-226,4.509,0.037,-0.213,0.07,0.25,-0.3,0.951,0.282,-0.094,1.065,0.11,-0.138,297.35233,46.09594,15.703,16.266,15.658,15.461,15.396,14.492,14.101,14.013
7499398,K01473.01,,23.02028478,357.786124,0.14767,0.2193,0.4785,1,5613,166,-200,4.496,0.048,-0.192,0.32,0.15,-0.3,0.956,0.266,-0.089,1.046,0.094,-0.126,280.36023,43.12368,15.573,16.189,15.507,15.309,15.239,14.363,13.971,13.779
4770365,K01475.01,,1.609321941,178.94178,0.06695,0.101,0.6443,1,4224,84,-84,4.662,0.025,-0.02,-0.2,0.15,-0.15,0.603,0.027,-0.03,0.609,0.033,-0.033,297.43039,39.847839,15.937,17.151,15.868,15.416,15.149,14.045,13.321,13.2
4770365,K01475.02,,9.51220046,185.47893,0.12290,0.101,0.6443,2,4224,84,-84,4.662,0.025,-0.02,-0.2,0.15,-0.15,0.603,0.027,-0.03,0.609,0.033,-0.033,297.43039,39.847839,15.937,17.151,15.868,15.416,15.149,14.045,13.321,13.2
4770365,K01475.03,,4.72941177,132.93871,0.09308,0.101,0.6443,3,4224,84,-84,4.662,0.025,-0.02,-0.2,0.15,-0.15,0.603,0.027,-0.03,0.609,0.033,-0.033,297.43039,39.847839,15.937,17.151,15.868,15.416,15.149,14.045,13.321,13.2
12406749,K01476.01,,56.3587987,222.31819,0.28863,0.2434,0.4341,1,5446,162,-162,4.525,0.072,-0.126,-0.2,0.3,-0.3,0.821,0.157,-0.085,0.824,0.096,-0.08,290.85413,51.222809,15.792,16.419,15.744,15.524,15.391,14.473,13.984,13.999
7811397,K01477.01,,169.4976085,228.99997,0.32375,0.1914,0.5167,1,5270,84,-73,4.592,0.009,-0.077,0.07,0.15,-0.15,0.787,0.078,-0.024,0.9,0.033,-0.06,287.65396,43.505718,15.917,16.528,15.86,15.655,15.554,14.615,14.233,13.996
7512982,K01480.02,,7.00447892,137.89902,0.11121,0.1451,0.582,2,4883,77,-87,4.515,0.064,-0.02,0.18,0.15,-0.15,0.808,0.028,-0.055,0.779,0.043,-0.028,286.74188,43.190102,15.887,16.619,15.845,15.573,15.452,14.424,13.946,13.858
9823487,K01489.01,,16.00460392,140.47981,0.16448,0.1959,0.5086,1,5180,155,-155,4.597,0.026,-0.097,0,0.25,-0.3,0.769,0.111,-0.056,0.86,0.057,-0.092,288.23666,46.605919,15.554,16.27,15.489,15.247,15.13,14.085,13.584,13.521
11821363,K01494.01,,8.19596647,136.68736,0.11767,0.1054,0.6323,1,4723,167,-167,4.557,0.063,-0.032,0.08,0.25,-0.3,0.747,0.046,-0.069,0.734,0.07,-0.058,295.45715,50.077171,15.858,16.797,15.782,15.455,15.295,14.118,13.553,13.438
9636135,K01498.02,,2.42150341,133.83517,0.12354,0.3016,0.3403,2,6213,173,-259,4.387,0.06,-0.192,0.36,0.1,-0.3,1.195,0.351,-0.14,1.27,0.142,-0.156,285.0571,46.320679,15.776,16.241,15.706,15.576,15.552,14.676,14.384,14.218
7841925,K01499.02,,0.840594032,131.74104,0.05850,0.2434,0.4341,3,5440,162,-162,4.438,0.144,-0.192,-0.24,0.35,-0.3,0.885,0.193,-0.129,0.782,0.116,-0.062,297.72427,43.527431,14.48,15.106,14.44,14.211,14.105,13.154,12.736,12.684
7841925,K01499.03,,6.20920207,136.87938,0.10988,0.2434,0.4341,2,5440,162,-162,4.438,0.144,-0.192,-0.24,0.35,-0.3,0.885,0.193,-0.129,0.782,0.116,-0.062,297.72427,43.527431,14.48,15.106,14.44,14.211,14.105,13.154,12.736,12.684
11870545,K01510.01,,0.839961456,178.354,0.05420,0.153,0.5684,1,4932,134,-149,4.618,0.025,-0.065,0,0.25,-0.3,0.718,0.083,-0.048,0.808,0.047,-0.087,295.08423,50.114609,15.929,16.742,15.866,15.581,15.414,14.346,13.898,13.873
7663405,K01519.02,,57.132855,152.9919,0.20658,0.186,0.5256,2,5157,77,-84,4.445,0.091,-0.049,0.18,0.15,-0.1,0.904,0.064,-0.088,0.83,0.054,-0.029,283.47818,43.383781,15.369,16.086,15.292,15.062,14.939,13.925,13.437,13.354
12266636,K01522.02,,12.654896,134.6826,0.18021,0.2622,0.4035,2,5833,157,-175,4.407,0.101,-0.188,-0.04,0.25,-0.3,1.022,0.288,-0.155,0.974,0.127,-0.104,295.80658,50.909801,14.264,14.778,14.217,14.044,14.007,13.074,12.767,12.681
7869917,K01525.02,,11.8061737,138.2641,0.18633,0.3299,0.2544,2,6900,184,-204,3.843,0.259,-0.111,0,0.25,-0.3,2.599,0.523,-0.85,1.714,0.17,-0.316,281.97125,43.672771,12.082,12.265,12.022,12.009,12.053,11.25,11.065,11.039
7768451,K01527.01,,192.667139,162.87962,0.22679,0.2327,0.4526,1,5401,107,-107,4.487,0.065,-0.071,0,0.15,-0.15,0.878,0.088,-0.066,0.863,0.058,-0.045,296.6713,43.49839,14.879,15.482,14.826,14.621,14.497,13.575,13.176,13.125
9872292,K01537.01,,10.19154678,136.69755,0.25688,0.303,0.3166,1,6212,80,-74,4.049,0.013,-0.015,-0.1,0.15,-0.15,1.684,0.107,-0.063,1.156,0.147,-0.073,281.46173,46.789894,11.74,12.404,11.805,,,10.79,10.563,10.514
5475431,K01546.01,,0.917568975,133.932419,0.08606,0.2602,0.4096,1,5713,154,-188,4.541,0.031,-0.168,0.07,0.25,-0.3,0.893,0.217,-0.072,1.01,0.089,-0.122,298.5137,40.639622,14.456,14.969,14.377,14.236,14.208,13.33,12.951,12.848
5283458,K01547.01,,30.69395532,365.665214,0.12297,0.302,0.319,1,6137,193,-236,4.46,0.054,-0.202,-0.06,0.25,-0.35,1.018,0.324,-0.108,1.086,0.153,-0.153,294.2009,40.455959,15.673,16.138,15.599,15.474,15.353,14.5,14.157,14.127
8053552,K01549.01,,29.48106127,134.22446,0.15265,0.2865,0.3556,1,5631,169,-169,4.41,0.171,-0.209,-0.46,0.3,-0.3,0.901,0.244,-0.163,0.762,0.116,-0.045,299.05585,43.897202,15.135,15.735,15.106,14.878,14.744,13.772,13.375,13.351
7984047,K01552.01,,77.63424586,417.153212,0.17084,0.1082,0.627,1,4812,172,-172,4.548,0.066,-0.039,0.02,0.25,-0.3,0.755,0.054,-0.074,0.734,0.083,-0.06,298.92593,43.75037,15.915,16.845,15.846,15.516,15.303,14.254,13.65,13.588
8046659,K01560.01,,31.56904354,158.29983,0.10985,0.2676,0.3928,1,5654,169,-169,4.387,0.132,-0.182,-0.1,0.3,-0.3,0.998,0.269,-0.179,0.886,0.123,-0.076,297.41965,43.876579,15.042,15.659,15.023,14.778,14.63,13.9,13.491,13.523
5308663,K01562.02,,20.0679247,150.7703,0.21817,0.2916,0.3447,2,5997,189,-231,4.522,0.05,-0.2,-0.22,0.3,-0.3,0.904,0.264,-0.088,0.991,0.118,-0.131,299.556,40.456551,15.59,16.112,15.546,15.366,15.252,14.337,13.992,13.948
5219234,K01563.03,,3.20539622,354.63069,0.08929,0.153,0.5684,3,5103,101,-101,4.562,0.032,-0.048,0.04,0.15,-0.15,0.787,0.051,-0.039,0.823,0.041,-0.047,299.22433,40.343182,15.812,16.6,15.746,15.475,15.272,14.25,13.737,13.702
5031857,K01573.01,,24.81097206,156.506971,0.13435,0.2965,0.3342,1,6086,182,-200,4.511,0.052,-0.221,-0.26,0.3,-0.3,0.921,0.288,-0.096,1.003,0.129,-0.129,296.84616,40.138611,14.373,14.813,14.32,14.185,14.1,13.231,12.931,12.911
5031857,K01573.02,,7.136922,131.75317,0.11669,0.2965,0.3342,2,6086,182,-200,4.511,0.052,-0.221,-0.26,0.3,-0.3,0.921,0.288,-0.096,1.003,0.129,-0.129,296.84616,40.138611,14.373,14.813,14.32,14.185,14.1,13.231,12.931,12.911
10028792,K01574.03,,5.83393857,132.63426,0.19089,0.2472,0.4288,3,5597,112,-101,3.963,0.054,-0.045,-0.18,0.15,-0.15,1.699,0.147,-0.123,0.969,0.084,-0.063,297.91687,46.96513,14.6,15.131,14.547,14.372,14.292,13.389,13.033,12.981
10028792,K01574.04,,8.9772888,133.44748,0.19667,0.2472,0.4288,4,5597,112,-101,3.963,0.054,-0.045,-0.18,0.15,-0.15,1.699,0.147,-0.123,0.969,0.084,-0.063,297.91687,46.96513,14.6,15.131,14.547,14.372,14.292,13.389,13.033,12.981
5299459,K01576.03,,23.3397956,146.3627,0.08013,0.2486,0.4302,,5671,162,-159,4.36,0.118,-0.246,0.16,0.2,-0.26,1.084,0.406,-0.157,0.983,0.141,-0.088,297.79514,40.417709,14.072,14.646,13.997,13.826,13.714,12.833,12.452,12.321
7939330,K01581.01,,29.5422566,137.57837,0.57925,0.2434,0.4341,1,5510,166,-149,4.572,0.038,-0.152,-0.16,0.3,-0.3,0.803,0.188,-0.063,0.877,0.083,-0.092,282.43918,43.734482,15.481,16.064,15.413,15.23,15.112,14.164,13.682,13.659
4918309,K01582.01,,186.4361811,146.91825,0.24058,0.2286,0.4641,1,5393,80,-64,4.132,0.28,-0.12,0.18,0.15,-0.1,1.37,0.218,-0.405,0.926,0.053,-0.048,290.12857,40.021832,15.402,15.957,15.343,15.164,15.071,14.067,13.651,13.639
9932970,K01587.01,,52.971584,159.06109,0.14430,0.2043,0.4966,1,5204,174,-158,4.55,0.052,-0.084,-0.08,0.3,-0.3,0.789,0.103,-0.075,0.808,0.085,-0.07,281.61887,46.814201,15.7,16.371,15.592,15.412,15.184,14.174,13.714,13.626
5542466,K01590.01,,12.89006728,201.22989,0.14813,0.1451,0.582,1,4915,78,-88,4.512,0.072,-0.022,0.16,0.15,-0.15,0.812,0.027,-0.058,0.781,0.051,-0.025,294.36487,40.720879,15.674,16.487,15.592,15.326,15.064,14.036,13.48,13.452
5542466,K01590.02,,2.35574505,177.88824,0.07483,0.1451,0.582,2,4915,78,-88,4.512,0.072,-0.022,0.16,0.15,-0.15,0.812,0.027,-0.058,0.781,0.051,-0.025,294.36487,40.720879,15.674,16.487,15.592,15.326,15.064,14.036,13.48,13.452
5542466,K01590.03,,4.74666128,134.63784,0.08721,0.1451,0.582,3,4915,78,-88,4.512,0.072,-0.022,0.16,0.15,-0.15,0.812,0.027,-0.058,0.781,0.051,-0.025,294.36487,40.720879,15.674,16.487,15.592,15.326,15.064,14.036,13.48,13.452
10028140,K01591.01,,19.65639342,140.29937,0.13442,0.2075,0.49,1,5288,159,-143,4.613,0.036,-0.09,-0.24,0.3,-0.3,0.74,0.112,-0.06,0.828,0.07,-0.096,297.73984,46.94191,15.372,16.004,15.312,15.102,14.979,14.034,13.555,13.543
5039228,K01597.01,,7.79668781,134.42081,0.19458,0.3155,0.3031,1,6521,117,-143,4.352,0.025,-0.136,0.21,0.15,-0.15,1.276,0.255,-0.068,1.334,0.095,-0.086,298.36884,40.173424,12.681,12.882,12.617,12.598,,11.583,11.409,11.321
5474613,K01599.01,,20.4074846,140.1821,0.36829,0.2602,0.4096,1,5823,158,-193,4.472,0.052,-0.208,0.06,0.25,-0.3,0.972,0.291,-0.104,1.02,0.115,-0.127,298.37384,40.61842,14.802,15.353,14.724,14.565,14.455,13.631,13.266,13.238
5474613,K01599.02,,13.6164547,140.93263,0.21563,0.2602,0.4096,2,5823,158,-193,4.472,0.052,-0.208,0.06,0.25,-0.3,0.972,0.291,-0.104,1.02,0.115,-0.127,298.37384,40.61842,14.802,15.353,14.724,14.565,14.455,13.631,13.266,13.238
4860678,K01602.01,,9.97716876,137.2361,0.24617,0.2286,0.4641,1,5557,83,-72,4.037,0.21,-0.09,0.16,0.15,-0.1,1.616,0.254,-0.413,1.035,0.085,-0.094,297.79691,39.921371,14.943,15.483,14.902,14.712,14.631,13.705,13.349,13.302
4860678,K01602.02,,3.03359398,133.08355,0.16775,0.2286,0.4641,2,5557,83,-72,4.037,0.21,-0.09,0.16,0.15,-0.1,1.616,0.254,-0.413,1.035,0.085,-0.094,297.79691,39.921371,14.943,15.483,14.902,14.712,14.631,13.705,13.349,13.302
10055126,K01608.03,,232.040326,262.2531,0.50979,0.2889,0.3511,3,5903,106,-117,4.3,0.15,-0.1,-0.1,0.15,-0.15,1.156,0.185,-0.166,0.974,0.082,-0.062,282.06128,47.085491,13.797,14.147,13.726,13.647,13.591,12.751,12.47,12.418
6268648,K01613.02,,94.094392,196.7503,0.45138,0.2949,0.3354,2,6099,79,-85,4.193,0.016,-0.018,-0.3,0.15,-0.15,1.308,0.054,-0.054,0.974,0.071,-0.064,285.47659,41.632717,11.049,11.985,11.167,,,10.588,10.316,10.282
6268648,K01613.03,,20.605501,146.5069,0.15804,0.2949,0.3354,4,6099,79,-85,4.193,0.016,-0.018,-0.3,0.15,-0.15,1.308,0.054,-0.054,0.974,0.071,-0.064,285.47659,41.632717,11.049,11.985,11.167,,,10.588,10.316,10.282
9015738,K01616.02,,34.775371,162.2065,0.12208,0.2867,0.37,2,6028,96,-138,4.459,0.025,-0.135,0.21,0.07,-0.19,1.047,0.173,-0.054,1.149,0.069,-0.101,289.50635,45.370998,11.538,11.872,11.485,11.396,11.387,10.586,10.327,10.274
4276716,K01619.01,,20.6654374,132.01229,0.13217,0.1263,0.6019,1,4830,96,-96,4.605,0.042,-0.021,-0.34,0.15,-0.15,0.676,0.03,-0.037,0.671,0.048,-0.026,294.99023,39.346378,11.759,12.533,11.723,11.427,11.281,10.282,9.743,9.593
7287683,K01622.01,,69.8347983,168.78436,0.34425,0.3299,0.2374,1,7732,214,-322,4.075,0.135,-0.165,0.07,0.15,-0.35,2.022,0.533,-0.436,1.774,0.181,-0.294,293.54889,42.888859,12.02,12.112,11.989,12.033,12.089,11.389,11.296,11.242
6543893,K01627.02,,5.93919041,353.75537,0.09521,0.2865,0.3671,2,6068,82,-82,4.04,0.182,-0.112,0.16,0.15,-0.1,1.797,0.295,-0.406,1.294,0.131,-0.145,297.58313,41.952431,15.767,16.407,15.702,15.493,15.378,14.361,13.523,13.477
6543893,K01627.03,,3.80675878,133.7492,0.08717,0.2865,0.3671,3,6068,82,-82,4.04,0.182,-0.112,0.16,0.15,-0.1,1.797,0.295,-0.406,1.294,0.131,-0.145,297.58313,41.952431,15.767,16.407,15.702,15.493,15.378,14.361,13.523,13.477
6975129,K01628.03,,37.8404232,146.77624,0.26700,0.3022,0.3344,3,6243,99,-136,4.406,0.026,-0.136,0.21,0.15,-0.2,1.149,0.201,-0.067,1.226,0.076,-0.102,298.39575,42.459751,12.949,13.355,12.895,12.775,12.729,11.902,11.664,11.596
